;AAPL;APH;CMI;CMS;CNP;COF;DHI;ECL;EMN;EQT;EXC;GM;HRB;IR;JPM;LOW;M;MCHP;NOV;NTRS;O;SBUX;SWK;UNP
14;0.20042220571554004;0.011442369252952833;0.0007746247645330495;0.02629500303921173;-0.014487749146016138;0.05497851697004785;0.02145173799619271;0.0695099130999366;-0.06359796197496703;0.0275821159543308;0.036728642796599376;-0.04906338146503397;0.0755166335018782;-0.022719407888546206;-0.0032187716008384992;0.09472509209871727;-0.08004030648818361;-0.07514819588515809;-0.0318797361542108;-0.016114446719025843;0.05417633069056338;0.027335759117377068;-0.05981137600253261;0.010228442692757689
15;-0.008302844833964262;-0.0035579381268404653;0.030112872758188303;-0.0048742081574602025;-0.005037889547462315;-0.041982017932273186;-0.05234789248115368;0.0445919226501712;-0.007712720658439864;-0.13308507025094252;-0.001143684811243273;-0.05585300104592206;-0.03908128725702342;0.013590790140415088;-0.01518587761460155;0.05581648194920241;-0.03982083061679542;-0.08276165152793513;-0.08374364925925548;-0.04461149538349918;-0.02484396941155409;0.0634236625117699;0.046909478004290905;0.08106480250817683
16;-0.03047782509016861;-0.04807485597051364;-0.06421579392924703;0.010612337740508515;-0.023146566226845855;-0.059306728740280534;-0.14746303922302784;-0.023153524902268408;-0.18146677162349123;-0.23196924264850016;0.0034356030605733334;0.086724079549922;0.03067959845932222;-0.04516579108337737;-0.027087783855668346;-0.1666367209812959;-0.012668974606061312;-0.16639214447519135;-0.14577524462750546;-0.07891903732894612;0.06324027578980496;0.025158215140683726;-0.20431596428927346;-0.10200780907069551
17;-0.18119731871941624;-0.017430275942638573;0.11391648195131587;0.05955799238146131;0.04734115285878726;0.008711454996395585;0.03939384593946005;0.04792706959644777;0.005999095136028254;0.013561141049015957;0.0669081728926475;0.03716876963497384;0.02679883790070159;-0.085365826025395;0.01990475282878368;-0.0089265569762913;-0.002041558371797869;0.14582508469895683;-0.12744567432738474;0.054852774755384415;0.06707446929662209;0.1511626273100286;0.12880726465373793;0.05726815166365418
18;-0.11669871643114482;-0.07618380356204724;-0.11531835984371863;-0.046842001446862014;0.007854190848424203;-0.15711400308060142;-0.06878018074766379;-0.07913201769115152;-0.06438142415159631;0.009620636210525335;-0.027807745959978925;-0.1093092895883443;-0.06071817889132003;-0.173737265663788;-0.12204331020924142;-0.021299099267765742;-0.11941788008686671;-0.041066657847768195;-0.19836117938898168;-0.15229756508247438;-0.012940182562010794;-0.034772354106209824;-0.08490639635261277;-0.10111858610334201
19;0.05515442404218529;0.08516412415240215;0.1007931800930153;0.0580286616963952;0.09528873976935648;0.0661462088262339;0.10934784853446633;0.07343051367823294;0.10272212979571438;0.030703817673547018;0.05898012733886149;0.16651720629304667;-0.07016154229548188;0.20635672744206435;0.06884367068042363;0.046431414859426035;-0.11685704668506558;0.11749166521395482;0.14708162731327024;0.05826076231128985;0.09328267504569143;0.0580746592020247;0.055954552054508166;0.15076344333490055
20;0.044776326194682525;0.06881255648160911;0.05518866574650705;0.043345006830412425;-0.0161476656892815;0.04237743987143627;0.015404859860804976;0.06790174358221646;0.02567563061879996;-0.06788150510855695;0.025088807713937955;0.011788977462495298;0.02373873908846469;0.08836645346535565;0.008309212900824425;0.09286612059464017;-0.05741438355681305;0.08524361910211442;-0.04545446733369418;0.053583381434006094;0.01015921837413103;0.03649367079172361;0.047374158191105575;0.05973351298321705
21;0.0970255929299837;0.007429899700842846;0.024531209670343834;0.02095576673828936;0.01857994788895745;-0.022613018901982307;0.06402666949389069;0.04793485653151808;-0.07535241485788435;0.14459169910729996;0.03169377006479723;-0.0509578087057434;0.001630332620010222;0.03575409394195295;-0.02999238130593751;0.041678677173918155;-0.015159256194183235;-0.04500944073528268;-0.05155492574884213;-0.023567389112091663;0.06688441531478517;0.05806997887154952;0.033383788857352936;-0.0029817503260575196
22;0.05643599198608085;0.054214704690823456;0.05333510411867093;0.00018023420534629686;0.009772044532153412;0.13636905653463094;0.07080728377194334;0.042709793794207584;0.03953615529582866;-0.013982657913913066;0.016357605664231833;0.049864924428693946;0.13659157180706183;0.21359245442711527;0.15517149733515456;0.037917205674932175;-0.020391092664046928;0.20407381161458793;-0.018768954273131633;0.0900342752722112;-0.045154936429067316;0.04492861518031743;0.07659536894265861;0.05885214331882915
23;-0.12421281483532787;-0.12615522539213964;-0.08702558273931105;0.01716665075517909;-0.07362171213891944;-0.07085541053191946;-0.03165106153771324;5.4236837783827596e-05;-0.1769776919593654;-0.10384577913561777;-0.04940330738919019;-0.1440306642095689;-0.035281261507945194;0.00651854301116539;-0.08694536230672378;-0.17553459666595528;-0.12616843643812292;-0.19528151603584476;-0.2023717340831025;-0.1322173587905221;0.00427858071801146;-0.016312327876713772;-0.13219641874782262;-0.053022323367085566
24;0.130518994333928;0.10547775807456006;0.13650858853797398;0.03207976735630691;0.006680614238367966;0.056713719459527745;0.008653007724448214;0.07500574358160828;0.20896196599385664;-0.13606548054767453;-0.00291182057233208;0.1680535378272392;0.12642368863206288;0.018545434690494966;0.05511527263673055;0.08179665017400795;0.06198173211856717;0.0833439807458296;0.06878869347635619;0.05960954045352018;-0.012610369215900197;0.10215640893481948;0.1426202423484546;0.013970829959526698
25;0.0763946367757733;-0.02730862824729008;-0.04283863616885886;0.005353287556873143;0.013273034709187614;0.018514210215618165;0.06491987052006154;0.02172787013316957;-0.03186434605770816;-0.04427589417444755;-0.06007506959126574;0.04697613804899148;-0.054948743865472216;-0.04710967588160209;0.04491255327973076;0.010274297946456512;0.059179927631299645;0.0890428944857109;0.07152495744134457;0.08888882118341712;0.0067436653690247095;0.12954789758391594;0.020607187547220907;0.06410012869282711
26;-0.016461222619369442;-0.06193743967142329;-0.08174010856132663;0.09013255968832379;-0.03558202531141097;-0.05863256969303876;0.08045610605134002;0.022703854470674134;-0.13244843030766584;-0.32530464269299464;0.05725458695148;-0.08056517593085111;-0.12531599818061845;-0.1301181587890654;-0.05293100208990664;0.10650871365767012;-0.3506379804975067;-0.08194976671227783;-0.14231740553326067;-0.10275512925977115;0.06974907321856172;0.02361365258498349;-0.09511893753050471;-0.09442666954606549
27;0.07296132783988574;0.10527070954682372;0.08977011519971323;0.014274371063877966;0.0899242662165487;0.05033488883321979;0.06549383688775712;-0.03786028403292596;0.13887342350727594;0.046214287558547174;0.02221756673768671;0.020657715427181866;-0.014372437889872303;-0.013598347115720277;0.07127260292799131;-0.01996424532803931;0.07563650144169398;0.07621897361680063;0.03985256407280491;0.06898370473980608;0.04195014347199777;-0.08429966718000492;0.08693350917924203;0.0001235936966152984
28;0.1106846260479799;0.039689119983661314;0.06030618681240418;0.005557872859420998;-0.036779336913909555;0.02495050537396648;-0.006450114281084995;-0.03014528130983729;0.029933823880069488;0.009398252966254628;-0.05837293920042419;-0.008538224594147659;0.05800141935698755;0.12513256694995034;0.06993520281517318;0.020016609658245255;-0.024453020478951815;0.014853396385389406;0.06698103188822979;0.06815261936138328;0.06960403486923039;-0.0436554909526895;0.04791926970485694;0.021484156672363586
29;0.07755464922169786;0.036579172369022306;0.06778533544775978;-0.04098869859477916;-0.14543036707564327;0.07690222827442805;0.06028719849116415;-0.028114689833796946;0.03064171923768;-0.1848802948477829;-0.015934217122723693;-0.03121632447445255;-0.02440971715844975;0.06409033378532336;0.05475497864343137;0.05107074778243126;0.010553884790141632;0.0066390112371386145;-0.0030947426410168344;0.07584287844672599;-0.06034343158486477;0.01533872097913802;0.046905317494528864;0.06946551497438525
30;0.09081320756231848;0.043588913687567565;-0.020234002512344307;0.021043941104616826;0.09568434312690943;0.026297529109830187;-0.05058694826265586;0.029124726129822642;0.00806626470221361;0.21878588040307423;0.022072290386500937;0.023081974450853915;-0.030638414092463373;0.07735477000489244;0.0521404115730022;0.023356983674620135;0.12165333279958657;0.11053525048317026;0.1208671032510209;-0.0021292648125768032;-0.04410764834442593;0.023527903717507348;0.05027257654619799;0.023637771528711715
